depth,qubits,qasm_definition
6,5,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[5]; creg c[5]; ccz q[4],q[2],q[1]; rxx(0.41663595332168574) q[3],q[0]; c3sqrtx q[0],q[1],q[4],q[3]; u3(4.686816416974877,1.1203188774098034,2.636509963425657) q[2]; rccx q[3],q[2],q[0]; ccz q[1],q[3],q[0]; c3sqrtx q[2],q[4],q[1],q[0]; ccz q[2],q[1],q[0]; cry(5.07300802530702) q[4],q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
6,3,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[3]; creg c[3]; u(4.869701329724253,3.2357905336804387,5.116831010779792) q[1]; cy q[0],q[2]; rzz(1.4995756891301024) q[1],q[2]; rz(2.716299134448822) q[0]; u1(5.429958221335225) q[0]; sxdg q[2]; id q[1]; z q[2]; u1(3.3893632690212896) q[1]; sx q[0]; rx(5.482157651361324) q[0]; id q[2]; x q[1]; ccz q[2],q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
6,3,"OPENQASM 2.0; include ""qelib1.inc""; gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[3]; creg c[3]; cz q[0],q[1]; id q[2]; ry(1.5108489472954993) q[2]; tdg q[0]; r(2.830345524436569,4.546210542211778) q[1]; z q[1]; rx(3.658032597252175) q[2]; tdg q[0]; id q[0]; id q[1]; s q[2]; h q[0]; s q[2]; h q[1]; s q[0]; h q[2]; u2(4.349610601439854,2.5352976775452025) q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
6,4,"OPENQASM 2.0; include ""qelib1.inc""; gate dcx q0,q1 { cx q0,q1; cx q1,q0; } gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } qreg q[4]; creg c[4]; cz q[2],q[3]; csx q[0],q[1]; p(5.658572392918337) q[1]; ccx q[3],q[0],q[2]; u2(0.4276221654258081,1.6895529167726806) q[3]; rxx(0.2901065347281586) q[1],q[0]; dcx q[2],q[3]; cu3(1.961180350069114,4.77917344791445,5.6179394317835625) q[0],q[1]; cp(3.888461393968392) q[3],q[2]; rcccx q[1],q[0],q[3],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
6,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; t q[1]; tdg q[0]; rx(4.120244132150535) q[1]; rx(1.532579237184439) q[1]; rx(0.48414095000085516) q[0]; sx q[0]; tdg q[0]; cu(0.4392585405617795,2.075858600336075,6.107771675552194,1.938979585305601) q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
6,2,"OPENQASM 2.0; include ""qelib1.inc""; gate xx_minus_yy(param0,param1) q0,q1 { rz(-param1) q1; rz(-pi/2) q0; sx q0; rz(pi/2) q0; s q1; cx q0,q1; ry(param0/2) q0; ry(-param0/2) q1; cx q0,q1; sdg q1; rz(-pi/2) q0; sxdg q0; rz(pi/2) q0; rz(param1) q1; } gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } qreg q[2]; creg c[2]; s q[0]; sxdg q[0]; xx_minus_yy(5.44092112768857,0.743835814678238) q[0],q[1]; crz(2.817102000315603) q[0],q[1]; y q[0]; ryy(4.953841445449509) q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
6,2,"OPENQASM 2.0; include ""qelib1.inc""; gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } qreg q[2]; creg c[2]; cy q[1],q[0]; cs q[1],q[0]; rxx(5.993473105458828) q[1],q[0]; cz q[0],q[1]; z q[1]; ry(2.8520467659280433) q[0]; u1(3.374928732555766) q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
6,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } qreg q[5]; creg c[5]; ccx q[1],q[0],q[2]; rzx(3.407345491859634) q[3],q[4]; rccx q[0],q[2],q[4]; u(0.2602190039851184,5.86579206086295,0.3243500100334869) q[3]; c3sqrtx q[3],q[0],q[4],q[2]; p(2.752722139715815) q[1]; u3(3.1648791590750434,0.42661963028949845,5.194792749973485) q[0]; ccx q[1],q[4],q[2]; rccx q[1],q[2],q[3]; rcccx q[0],q[3],q[1],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
6,5,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } qreg q[5]; creg c[5]; ccz q[1],q[3],q[4]; u1(5.932885506735437) q[0]; u3(3.873478046022811,0.0728314651009844,2.4259118717067456) q[2]; x q[1]; c3sqrtx q[2],q[4],q[3],q[0]; ccx q[2],q[1],q[3]; cry(5.302195058435886) q[0],q[4]; rzx(1.3149384874815093) q[1],q[0]; p(0.7549183708183459) q[3]; sxdg q[2]; h q[4]; ccx q[2],q[0],q[4]; tdg q[3]; u(5.679763771182611,5.700354321529843,0.013784888567772541) q[1]; ccz q[1],q[0],q[2]; sx q[3]; ry(3.834603790894216) q[4]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
6,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } qreg q[5]; creg c[5]; p(4.470772389550439) q[1]; s q[0]; sx q[3]; sx q[2]; tdg q[4]; id q[4]; rcccx q[2],q[0],q[3],q[1]; y q[1]; u2(1.97223774753946,0.21744949347212178) q[3]; tdg q[0]; sxdg q[4]; ry(4.90295902879751) q[3]; ccx q[2],q[1],q[0]; u1(4.099014804253655) q[4]; sxdg q[0]; u2(2.660733327817738,3.6690096945371953) q[3]; ccx q[1],q[2],q[4]; rcccx q[3],q[2],q[0],q[4]; x q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
6,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } qreg q[5]; creg c[5]; rzx(3.951878625171774) q[4],q[1]; ccx q[2],q[3],q[0]; t q[4]; rcccx q[3],q[0],q[2],q[1]; cswap q[4],q[1],q[3]; cz q[2],q[0]; rcccx q[1],q[0],q[2],q[4]; c3sqrtx q[3],q[0],q[1],q[4]; u1(3.8965374763216833) q[2]; ccx q[4],q[1],q[2]; cry(6.099044054752449) q[3],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
6,2,"OPENQASM 2.0; include ""qelib1.inc""; gate dcx q0,q1 { cx q0,q1; cx q1,q0; } gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } qreg q[2]; creg c[2]; rx(3.864750700026445) q[0]; y q[1]; dcx q[1],q[0]; p(0.7824391639910263) q[1]; h q[0]; u(2.230786648406154,5.873036097565697,1.5198785459858186) q[0]; ryy(0.8502824735542286) q[1],q[0]; ry(1.8433779314366678) q[0]; ry(5.1765459260151845) q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
6,2,"OPENQASM 2.0; include ""qelib1.inc""; gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } gate iswap q0,q1 { s q0; s q1; h q0; cx q0,q1; cx q1,q0; h q1; } qreg q[2]; creg c[2]; cx q[1],q[0]; csx q[1],q[0]; ecr q[1],q[0]; iswap q[0],q[1]; crx(0.5528455254124954) q[1],q[0]; rzz(2.9948116220452388) q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
6,3,"OPENQASM 2.0; include ""qelib1.inc""; gate csdg q0,q1 { p(-pi/4) q0; cx q0,q1; p(pi/4) q1; cx q0,q1; p(-pi/4) q1; } gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } qreg q[3]; creg c[3]; cy q[0],q[2]; id q[1]; csdg q[0],q[2]; ryy(3.1572991168546376) q[0],q[1]; cp(4.8035455094841195) q[2],q[1]; rccx q[1],q[0],q[2]; cy q[0],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
6,2,"OPENQASM 2.0; include ""qelib1.inc""; gate csdg q0,q1 { p(-pi/4) q0; cx q0,q1; p(pi/4) q1; cx q0,q1; p(-pi/4) q1; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[2]; creg c[2]; p(5.699755432210448) q[0]; csdg q[1],q[0]; ry(4.798154850789443) q[1]; id q[0]; sx q[0]; sx q[1]; cz q[1],q[0]; sx q[0]; r(6.243384342746691,5.1800596024664705) q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
6,5,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } qreg q[5]; creg c[5]; rccx q[3],q[4],q[2]; rx(4.214901041008865) q[1]; sxdg q[0]; c3sqrtx q[4],q[1],q[3],q[0]; z q[2]; p(4.7254654105172404) q[0]; rcccx q[2],q[3],q[4],q[1]; u1(2.2757672316306214) q[4]; c3sqrtx q[0],q[3],q[1],q[2]; u2(3.6213990586312765,0.5402608536853234) q[1]; z q[0]; y q[3]; sdg q[2]; swap q[4],q[0]; rx(6.223418035042153) q[3]; rz(3.5237942747250885) q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
6,5,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[5]; creg c[5]; rccx q[2],q[4],q[0]; crx(1.1125263213933336) q[1],q[3]; ccz q[4],q[3],q[0]; sdg q[2]; rcccx q[3],q[4],q[0],q[2]; r(3.6933907832162953,2.4632928890406247) q[3]; rccx q[0],q[4],q[2]; c3sqrtx q[3],q[1],q[4],q[0]; cswap q[1],q[3],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
6,4,"OPENQASM 2.0; include ""qelib1.inc""; gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } gate dcx q0,q1 { cx q0,q1; cx q1,q0; } qreg q[4]; creg c[4]; r(1.5707052473496366,2.4689364814677806) q[2]; tdg q[3]; cu1(2.5818052556686593) q[0],q[1]; p(3.3157225563491535) q[3]; ry(2.7303747061888037) q[2]; r(4.883209839226381,0.8045573674228185) q[0]; cry(0.04460143184150324) q[3],q[0]; ry(4.446637821906508) q[2]; r(0.21550200022010937,0.7382504171965646) q[1]; cz q[2],q[3]; rzz(4.886297802860905) q[0],q[1]; u1(4.055093181774715) q[2]; dcx q[0],q[1]; u(5.439595235119647,2.570089861331802,0.32670443413312045) q[3]; r(1.9474518680683637,0.357611462369421) q[2]; rccx q[1],q[3],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
6,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; cx q[1],q[0]; p(2.3466372526768255) q[0]; tdg q[1]; u2(0.06516481649293646,1.7756202957768688) q[0]; y q[1]; t q[1]; tdg q[0]; u(6.260132275518937,4.479345071374192,3.3166344300808457) q[0]; rz(4.971943002664681) q[1]; ry(3.733679386259468) q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
6,2,"OPENQASM 2.0; include ""qelib1.inc""; gate dcx q0,q1 { cx q0,q1; cx q1,q0; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } qreg q[2]; creg c[2]; cry(4.40140560102341) q[0],q[1]; dcx q[0],q[1]; cz q[1],q[0]; ecr q[1],q[0]; h q[1]; id q[0]; sdg q[1]; t q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
6,3,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } qreg q[3]; creg c[3]; rccx q[2],q[1],q[0]; ccx q[1],q[0],q[2]; cswap q[0],q[1],q[2]; cu1(4.890318295506029) q[0],q[1]; z q[2]; cswap q[2],q[0],q[1]; ccz q[1],q[2],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
6,3,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate dcx q0,q1 { cx q0,q1; cx q1,q0; } qreg q[3]; creg c[3]; id q[0]; sxdg q[2]; ccz q[2],q[1],q[0]; u1(5.982010652957504) q[1]; sxdg q[0]; ry(1.4912909687230502) q[0]; sxdg q[2]; tdg q[1]; rz(2.8215006242040843) q[2]; dcx q[0],q[1]; sdg q[0]; u3(2.3428318807663246,2.3542638510226754,3.6300355741757255) q[1]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
6,5,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } gate xx_plus_yy(param0,param1) q0,q1 { rz(param1) q0; rz(-pi/2) q1; sx q1; rz(pi/2) q1; s q0; cx q1,q0; ry(-param0/2) q1; ry(-param0/2) q0; cx q1,q0; sdg q0; rz(-pi/2) q1; sxdg q1; rz(pi/2) q1; rz(-param1) q0; } qreg q[5]; creg c[5]; c3sqrtx q[4],q[3],q[1],q[2]; u3(3.3588976202021272,3.897648121977459,1.1234952480222562) q[0]; p(3.2027449678912068) q[3]; z q[1]; u3(3.253154143354872,2.086252070866473,3.6868025338971893) q[2]; u(4.880318805418271,1.4444897043039013,5.270529157383089) q[0]; sdg q[4]; cu1(4.813329244307427) q[3],q[4]; ccz q[2],q[0],q[1]; rccx q[2],q[3],q[1]; t q[0]; r(4.341267381355336,0.22916518312553377) q[2]; xx_plus_yy(5.842213797432175,5.7787614838002) q[0],q[3]; u(4.0386857658150985,4.415525974371812,2.166934172930231) q[1]; s q[3]; cry(4.061297676186129) q[1],q[4]; rzz(0.9952823990679289) q[2],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
6,4,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate iswap q0,q1 { s q0; s q1; h q0; cx q0,q1; cx q1,q0; h q1; } qreg q[4]; creg c[4]; rcccx q[1],q[3],q[0],q[2]; cry(3.2319115106729277) q[0],q[2]; cp(6.029404674627853) q[1],q[3]; csx q[1],q[0]; p(1.5859101382771739) q[2]; crz(1.3203919035349696) q[2],q[0]; swap q[1],q[3]; rzx(0.9175321365148109) q[1],q[3]; crz(0.15766485430039856) q[1],q[2]; iswap q[0],q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
6,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; u3(0.8189019170482507,5.234706155596693,0.7602281484704995) q[1]; sdg q[1]; ry(2.40175649946604) q[0]; u2(0.525608446534774,5.6693175401621385) q[1]; s q[0]; t q[1]; sx q[0]; u2(5.311648612078288,0.07194657251809757) q[1]; rz(4.860856210283701) q[0]; cz q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
6,2,"OPENQASM 2.0; include ""qelib1.inc""; gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate xx_plus_yy(param0,param1) q0,q1 { rz(param1) q0; rz(-pi/2) q1; sx q1; rz(pi/2) q1; s q0; cx q1,q0; ry(-param0/2) q1; ry(-param0/2) q0; cx q1,q0; sdg q0; rz(-pi/2) q1; sxdg q1; rz(pi/2) q1; rz(-param1) q0; } gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } gate iswap q0,q1 { s q0; s q1; h q0; cx q0,q1; cx q1,q0; h q1; } qreg q[2]; creg c[2]; rzx(5.918234497057845) q[1],q[0]; cp(2.152532275496067) q[0],q[1]; xx_plus_yy(2.0203064953926284,3.3129060939390222) q[1],q[0]; rzz(1.3261833560690477) q[0],q[1]; cs q[1],q[0]; iswap q[0],q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
6,4,"OPENQASM 2.0; include ""qelib1.inc""; gate rcccx q0,q1,q2,q3 { u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; cx q0,q3; u1(pi/4) q3; cx q1,q3; u1(-pi/4) q3; u2(0,pi) q3; u1(pi/4) q3; cx q2,q3; u1(-pi/4) q3; u2(0,pi) q3; } gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[4]; creg c[4]; rcccx q[2],q[1],q[3],q[0]; rccx q[3],q[1],q[2]; sxdg q[0]; ch q[1],q[3]; csx q[0],q[2]; rccx q[2],q[1],q[3]; cu1(4.436085690369592) q[3],q[2]; rzx(5.701948791766354) q[0],q[1]; crx(5.372432553015156) q[1],q[3]; r(1.7865633983372609,1.364887816338721) q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
6,2,"OPENQASM 2.0; include ""qelib1.inc""; gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } gate ecr q0,q1 { rzx(pi/4) q0,q1; x q0; rzx(-pi/4) q0,q1; } qreg q[2]; creg c[2]; u(2.134112699433061,2.249024835481558,3.0246014089362867) q[0]; sxdg q[1]; ecr q[0],q[1]; cy q[0],q[1]; cu(0.6650113402193969,4.971861825587589,3.0783640299573936,4.311622189357722) q[1],q[0]; x q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
6,3,"OPENQASM 2.0; include ""qelib1.inc""; gate xx_minus_yy(param0,param1) q0,q1 { rz(-param1) q1; rz(-pi/2) q0; sx q0; rz(pi/2) q0; s q1; cx q0,q1; ry(param0/2) q0; ry(-param0/2) q1; cx q0,q1; sdg q1; rz(-pi/2) q0; sxdg q0; rz(pi/2) q0; rz(param1) q1; } qreg q[3]; creg c[3]; rccx q[0],q[1],q[2]; rccx q[2],q[0],q[1]; rccx q[0],q[2],q[1]; cswap q[2],q[1],q[0]; ccx q[0],q[2],q[1]; u(0.8353308619903697,2.16980655649727,2.3984918207528563) q[0]; xx_minus_yy(3.0833568917719596,4.986238600278313) q[1],q[2]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
6,4,"OPENQASM 2.0; include ""qelib1.inc""; gate iswap q0,q1 { s q0; s q1; h q0; cx q0,q1; cx q1,q0; h q1; } gate cs q0,q1 { p(pi/4) q0; cx q0,q1; p(-pi/4) q1; cx q0,q1; p(pi/4) q1; } qreg q[4]; creg c[4]; rz(4.774924248707272) q[1]; u2(5.794922301011728,3.0581902663583347) q[3]; cu1(1.2626250800282153) q[2],q[0]; x q[2]; sxdg q[0]; s q[1]; z q[3]; cswap q[0],q[1],q[2]; z q[3]; iswap q[1],q[3]; s q[2]; sx q[3]; cx q[2],q[1]; id q[0]; cs q[0],q[1]; crx(0.07506422068187545) q[2],q[3]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3];"
6,2,"OPENQASM 2.0; include ""qelib1.inc""; gate xx_plus_yy(param0,param1) q0,q1 { rz(param1) q0; rz(-pi/2) q1; sx q1; rz(pi/2) q1; s q0; cx q1,q0; ry(-param0/2) q1; ry(-param0/2) q0; cx q1,q0; sdg q0; rz(-pi/2) q1; sxdg q1; rz(pi/2) q1; rz(-param1) q0; } gate ryy(param0) q0,q1 { rx(pi/2) q0; rx(pi/2) q1; cx q0,q1; rz(param0) q1; cx q0,q1; rx(-pi/2) q0; rx(-pi/2) q1; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[2]; creg c[2]; xx_plus_yy(6.282265077149892,0.7363354150676449) q[0],q[1]; swap q[0],q[1]; rx(1.5157785713086223) q[0]; ryy(3.2086000475343335) q[1],q[0]; cz q[1],q[0]; r(5.929677026977335,1.135477628229507) q[1]; measure q[0] -> c[0]; measure q[1] -> c[1];"
6,3,"OPENQASM 2.0; include ""qelib1.inc""; gate rzx(param0) q0,q1 { h q1; cx q0,q1; rz(param0) q1; cx q0,q1; h q1; } qreg q[3]; creg c[3]; ccx q[0],q[1],q[2]; swap q[1],q[0]; u1(5.9275718126912595) q[2]; rx(6.251111315926198) q[0]; u2(1.6701067571701773,5.180895215630254) q[2]; x q[1]; rzz(4.011292791798213) q[2],q[0]; u3(0.3285844130945476,0.25808081087649115,3.6815195358048247) q[1]; rccx q[2],q[1],q[0]; rzx(0.6594776275775276) q[1],q[2]; rx(6.0703330751574365) q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
6,3,"OPENQASM 2.0; include ""qelib1.inc""; gate ccz q0,q1,q2 { h q2; ccx q0,q1,q2; h q2; } gate r(param0,param1) q0 { u3(param0,param1 - pi/2,pi/2 - param1) q0; } qreg q[3]; creg c[3]; ccz q[0],q[1],q[2]; r(1.1481925477694743,1.2145779716464677) q[2]; u1(3.8199878778984284) q[0]; sxdg q[1]; sxdg q[0]; crz(3.5232700010586293) q[2],q[1]; ccz q[2],q[1],q[0]; rx(6.170160007007698) q[0]; x q[2]; t q[1]; rccx q[2],q[1],q[0]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2];"
6,5,"OPENQASM 2.0; include ""qelib1.inc""; gate iswap q0,q1 { s q0; s q1; h q0; cx q0,q1; cx q1,q0; h q1; } qreg q[5]; creg c[5]; ccx q[0],q[3],q[4]; cp(6.229314447571698) q[2],q[1]; ccx q[2],q[3],q[0]; z q[4]; ccx q[1],q[0],q[2]; cswap q[2],q[3],q[4]; sdg q[0]; u(1.0071776253752702,0.7557066405887523,0.680969604811697) q[4]; rccx q[2],q[0],q[1]; iswap q[1],q[0]; u2(2.285111596443453,1.3580947644943726) q[4]; measure q[0] -> c[0]; measure q[1] -> c[1]; measure q[2] -> c[2]; measure q[3] -> c[3]; measure q[4] -> c[4];"
6,2,"OPENQASM 2.0; include ""qelib1.inc""; qreg q[2]; creg c[2]; u3(2.9710822261078453,2.3225118368924744,1.3087942522971943) q[1]; u2(5.31677864130411,2.5315643239270855) q[0]; u2(0.7513712379727348,4.152685676996437) q[0]; tdg q[1]; y q[0]; sdg q[1]; cry(5.896395120483191) q[0],q[1]; p(5.606661192145002) q[0]; x q[1]; tdg q[1]; x q[0]; measure q[0] -> c[0]; measure q[1] -> c[1];"
